08	R	505	103	S1	09
08	R	506	104	S1	18
08	R	507	104	S1	11
08	R	508	105	S1	13
08	R	509	105	S1	14
08	R	511	106	S1	03
08	R	512	107	S1	10
08	R	513	108	S1	01
08	R	514	109	S1	06
08	R	515	110	S1	15
08	R	516	111	S1	04
08	R	517	112	S1	17
08	S	518	113	S1	08
08	S	519	114	S1	19
08	S	520	115	S1	10
08	S	521	116	S1	11
08	S	522	117	S1	12
08	S	523	118	S1	14
09	R	500	101	S1	13
09	R	501	101	S1	20
09	R	502	102	S1	06
09	R	503	102	S1	15
09	R	504	103	S1	19
09	R	505	103	S1	03
09	R	506	104	S1	10
09	R	507	104	S1	14
09	R	508	105	S1	11
09	R	509	105	S1	16
09	R	511	106	S1	08
09	R	512	107	S1	17
09	R	513	108	S1	04
09	R	514	109	S1	09
09	R	515	110	S1	12
09	R	516	111	S1	18
09	R	517	112	S1	07
09	S	518	113	S1	05
09	S	519	114	S1	20
09	S	520	115	S1	01
09	S	521	116	S1	16
09	S	522	117	S1	14
09	S	523	118	S1	7
10	R	500	101	S1	17
10	R	501	101	S1	07
10	R	502	102	S1	19
10	R	503	102	S1	04
10	R	504	103	S1	20
10	R	505	103	S1	06
10	R	506	104	S1	13
10	R	507	104	S1	15
10	R	508	105	S1	03
10	R	509	105	S1	09
10	R	511	106	S1	11
10	R	512	107	S1	08
10	R	513	108	S1	02
10	R	514	109	S1	14
10	R	515	110	S1	05
10	R	516	111	S1	16
10	R	517	112	S1	01
10	S	518	113	S1	18
10	S	519	114	S1	10
10	S	520	115	S1	13
10	S	521	116	S1	17
10	S	522	117	S1	20
10	S	523	118	S1	11
11	R	500	101	S1	06
11	R	501	101	S1	18
11	R	502	102	S1	12
11	R	503	102	S1	07
11	R	504	103	S1	14
11	R	505	103	S1	02
11	R	506	104	S1	05
11	R	507	104	S1	10
11	R	508	105	S1	15
11	R	509	105	S1	19
11	R	511	106	S1	09
11	R	512	107	S1	20
11	R	513	108	S1	11
11	R	514	109	S1	17
11	R	515	110	S1	16
11	R	516	111	S1	13
11	R	517	112	S1	08
11	S	518	113	S1	01
11	S	519	114	S1	04
11	S	520	115	S1	18
11	S	521	116	S1	05
11	S	522	117	S1	12
11	S	523	118	S1	18
12	R	500	101	S1	15
12	R	501	101	S1	10
12	R	502	102	S1	16
12	R	503	102	S1	03
12	R	504	103	S1	08
12	R	505	103	S1	18
12	R	506	104	S1	17
12	R	507	104	S1	04
12	R	508	105	S1	09
12	R	509	105	S1	14
12	R	511	106	S1	11
12	R	512	107	S1	06
12	R	513	108	S1	12
12	R	514	109	S1	01
12	R	515	110	S1	19
12	R	516	111	S1	07
12	R	517	112	S1	13
12	S	518	113	S1	20
12	S	519	114	S1	01
12	S	520	115	S1	14
12	S	521	116	S1	09
12	S	522	117	S1	16
12	S	523	118	S1	9
01	R	524	201	S2	12
01	R	525	201	S2	10
01	R	526	202	S2	11
01	R	527	202	S2	12
01	R	528	203	S2	19
01	R	529	204	S2	4
01	R	530	204	S2	18
01	R	531	205	S2	17
01	R	532	206	S2	16
01	R	533	206	S2	13
01	R	534	207	S2	05
01	R	535	207	S2	0
01	R	536	208	S2	3
01	R	537	208	S2	12
01	R	538	209	S2	12
01	R	539	210	S2	14
01	R	540	211	S2	16
01	R	541	212	S2	04
01	R	542	212	S2	20
01	R	543	213	S2	7
01	R	544	214	S2	3
01	S	545	215	S2	18
01	S	546	216	S2	15
01	S	547	217	S2	20
01	S	548	218	S2	7
01	S	549	219	S2	3
01	S	550	220	S2	18
01	P	551	221	S2	15
02	R	524	201	S2	16
02	R	525	201	S2	02
02	R	526	202	S2	09
02	R	527	202	S2	14
02	R	528	203	S2	06
02	R	529	204	S2	13
02	R	530	204	S2	11
02	R	531	205	S2	07
02	R	532	206	S2	08
02	R	533	206	S2	20
02	R	534	207	S2	03
02	R	535	207	S2	05
02	R	536	208	S2	18
02	R	537	208	S2	17
02	R	538	209	S2	12
02	R	539	210	S2	04
02	R	540	211	S2	15
02	R	541	212	S2	01
02	R	542	212	S2	10
02	R	543	213	S2	19
02	R	544	214	S2	20
02	S	545	215	S2	08
02	S	546	216	S2	06
02	S	547	217	S2	16
02	S	548	218	S2	12
02	S	549	219	S2	20
02	S	550	220	S2	02
02	P	551	221	S2	05
03	R	524	201	S2	12
03	R	525	201	S2	10
03	R	526	202	S2	11
03	R	527	202	S2	12
03	R	528	203	S2	19
03	R	529	204	S2	4
03	R	530	204	S2	18
03	R	531	205	S2	17
03	R	532	206	S2	16
03	R	533	206	S2	13
03	R	534	207	S2	5
03	R	535	207	S2	1
03	R	536	208	S2	3
03	R	537	208	S2	12
03	R	538	209	S2	12
03	R	539	210	S2	14
03	R	540	211	S2	16
03	R	541	212	S2	4
03	R	542	212	S2	20
03	R	543	213	S2	7
03	R	544	214	S2	3
03	S	545	215	S2	18
03	S	546	216	S2	15
03	S	547	217	S2	20
03	S	548	218	S2	7
03	S	549	219	S2	3
03	S	550	220	S2	18
03	P	551	221	S2	15
04	R	524	201	S2	9
04	R	525	201	S2	8
04	R	526	202	S2	4
04	R	527	202	S2	3
04	R	528	203	S2	6
04	R	529	204	S2	2
04	R	530	204	S2	7
04	R	531	205	S2	6
04	R	532	206	S2	4
04	R	533	206	S2	5
04	R	534	207	S2	1
04	R	535	207	S2	2
04	R	536	208	S2	9
04	R	537	208	S2	3
04	R	538	209	S2	2
04	R	539	210	S2	7
04	R	540	211	S2	4
04	R	541	212	S2	5
04	R	542	212	S2	6
04	R	543	213	S2	9
04	R	544	214	S2	1
04	S	545	215	S2	8
04	S	546	216	S2	2
04	S	547	217	S2	3
04	S	548	218	S2	6
04	S	549	219	S2	7
04	S	550	220	S2	4
04	P	551	221	S2	5
05	R	524	201	S2	12
05	R	525	201	S2	10
05	R	526	202	S2	11
05	R	527	202	S2	12
05	R	528	203	S2	19
05	R	529	204	S2	4
05	R	530	204	S2	18
05	R	531	205	S2	17
05	R	532	206	S2	16
05	R	533	206	S2	13
05	R	534	207	S2	5
05	R	535	207	S2	1
05	R	536	208	S2	3
05	R	537	208	S2	12
05	R	538	209	S2	12
05	R	539	210	S2	14
05	R	540	211	S2	16
05	R	541	212	S2	4
05	R	542	212	S2	20
05	R	543	213	S2	7
05	R	544	214	S2	3
05	S	545	215	S2	18
05	S	546	216	S2	15
05	S	547	217	S2	20
05	S	548	218	S2	17
05	S	549	219	S2	3
05	S	550	220	S2	18
05	P	551	221	S2	15
06	R	524	201	S2	12
06	R	525	201	S2	10
06	R	526	202	S2	11
06	R	527	202	S2	2
06	R	528	203	S2	19
06	R	529	204	S2	14
06	R	530	204	S2	18
06	R	531	205	S2	17
06	R	532	206	S2	16
06	R	533	206	S2	13
06	R	534	207	S2	15
06	R	535	207	S2	12
06	R	536	208	S2	1
06	R	537	208	S2	12
06	R	538	209	S2	12
06	R	539	210	S2	14
06	R	540	211	S2	16
06	R	541	212	S2	4
06	R	542	212	S2	20
06	R	543	213	S2	3
06	R	544	214	S2	13
06	S	545	215	S2	18
06	S	546	216	S2	15
06	S	547	217	S2	2
06	S	548	218	S2	17
06	S	549	219	S2	9
06	S	550	220	S2	18
06	P	551	221	S2	15
07	R	524	201	S2	12
07	R	525	201	S2	0
07	R	526	202	S2	11
07	R	527	202	S2	12
07	R	528	203	S2	19
07	R	529	204	S2	14
07	R	530	204	S2	18
07	R	531	205	S2	17
07	R	532	206	S2	16
07	R	533	206	S2	13
07	R	534	207	S2	19
07	R	535	207	S2	11
07	R	536	208	S2	2
07	R	537	208	S2	12
07	R	538	209	S2	12
07	R	539	210	S2	14
07	R	540	211	S2	16
07	R	541	212	S2	14
07	R	542	212	S2	20
07	R	543	213	S2	7
07	R	544	214	S2	3
07	S	545	215	S2	18
07	S	546	216	S2	15
07	S	547	217	S2	20
07	S	548	218	S2	7
07	S	549	219	S2	3
07	S	550	220	S2	18
07	P	551	221	S2	15
08	R	524	201	S2	12
08	R	525	201	S2	10
08	R	526	202	S2	11
08	R	527	202	S2	12
08	R	528	203	S2	19
08	R	529	204	S2	4
08	R	530	204	S2	18
08	R	531	205	S2	17
08	R	532	206	S2	16
08	R	533	206	S2	13
08	R	534	207	S2	15
08	R	535	207	S2	3
08	R	536	208	S2	19
08	R	537	208	S2	12
08	R	538	209	S2	12
08	R	539	210	S2	14
08	R	540	211	S2	16
08	R	541	212	S2	14
08	R	542	212	S2	20
08	R	543	213	S2	17
08	R	544	214	S2	13
08	S	545	215	S2	18
08	S	546	216	S2	15
08	S	547	217	S2	20
08	S	548	218	S2	17
08	S	549	219	S2	13
08	S	550	220	S2	18
08	P	551	221	S2	15
09	R	524	201	S2	12
09	R	525	201	S2	10
09	R	526	202	S2	11
09	R	527	202	S2	12
09	R	528	203	S2	19
09	R	529	204	S2	4
09	R	530	204	S2	18
09	R	531	205	S2	17
09	R	532	206	S2	16
09	R	533	206	S2	13
09	R	534	207	S2	5
09	R	535	207	S2	11
09	R	536	208	S2	13
09	R	537	208	S2	12
09	R	538	209	S2	12
09	R	539	210	S2	14
09	R	540	211	S2	16
09	R	541	212	S2	4
09	R	542	212	S2	20
09	R	543	213	S2	17
09	R	544	214	S2	3
09	S	545	215	S2	18
09	S	546	216	S2	15
09	S	547	217	S2	20
09	S	548	218	S2	17
09	S	549	219	S2	3
09	S	550	220	S2	18
09	P	551	221	S2	15
10	R	524	201	S2	12
10	R	525	201	S2	10
10	R	526	202	S2	11
10	R	527	202	S2	12
10	R	528	203	S2	19
10	R	529	204	S2	4
10	R	530	204	S2	18
10	R	531	205	S2	17
10	R	532	206	S2	16
10	R	533	206	S2	13
10	R	534	207	S2	5
10	R	535	207	S2	1
10	R	536	208	S2	3
10	R	537	208	S2	12
10	R	538	209	S2	12
10	R	539	210	S2	14
10	R	540	211	S2	16
10	R	541	212	S2	4
10	R	542	212	S2	20
10	R	543	213	S2	7
10	R	544	214	S2	3
10	S	545	215	S2	18
10	S	546	216	S2	15
10	S	547	217	S2	20
10	S	548	218	S2	7
10	S	549	219	S2	3
10	S	550	220	S2	18
10	P	551	221	S2	15
11	R	524	201	S2	12
11	R	525	201	S2	10
11	R	526	202	S2	11
11	R	527	202	S2	12
11	R	528	203	S2	19
11	R	529	204	S2	4
11	R	530	204	S2	18
11	R	531	205	S2	17
11	R	532	206	S2	16
11	R	533	206	S2	13
11	R	534	207	S2	15
11	R	535	207	S2	11
11	R	536	208	S2	9
11	R	537	208	S2	12
11	R	538	209	S2	12
11	R	539	210	S2	14
11	R	540	211	S2	16
11	R	541	212	S2	4
11	R	542	212	S2	20
11	R	543	213	S2	7
11	R	544	214	S2	7
11	S	545	215	S2	18
11	S	546	216	S2	15
11	S	547	217	S2	20
11	S	548	218	S2	4
11	S	549	219	S2	3
11	S	550	220	S2	18
11	P	551	221	S2	15
12	R	524	201	S2	12
12	R	525	201	S2	0
12	R	526	202	S2	11
12	R	527	202	S2	2
12	R	528	203	S2	9
12	R	529	204	S2	4
12	R	530	204	S2	18
12	R	531	205	S2	11
12	R	532	206	S2	10
12	R	533	206	S2	3
12	R	534	207	S2	0
12	R	535	207	S2	1
12	R	536	208	S2	3
12	R	537	208	S2	2
12	R	538	209	S2	2
12	R	539	210	S2	1
12	R	540	211	S2	6
12	R	541	212	S2	4
12	R	542	212	S2	0
12	R	543	213	S2	0
12	R	544	214	S2	0
12	S	545	215	S2	1
12	S	546	216	S2	5
12	S	547	217	S2	0
12	S	548	218	S2	0
12	S	549	219	S2	3
12	S	550	220	S2	8
12	P	551	221	S2	1
